version,git_commit,data_source,device,solver_name,sample_size,feature_dim,pop_size,fit_time_s,converged,iter_num,compile_time_fraction,final_loss,final_grad_max
latest,660e47a,synthetic,cpu,BFGS[optimistix],1000,100,10,0.5314459514047485,True,68.0,0.7527232372862301,0.11537858243894442,1.362980160138713e-07
latest,660e47a,synthetic,gpu,LBFGS[scipy],1000,100,1,0.5319621507951524,True,22.0,0.0,-0.3315235602623931,7.953189080498108e-07
latest,660e47a,synthetic,cpu,Newton[nemos],100,100,20,0.532868212001631,True,10.0,0.9153264065153899,-8.42511400602193,1.9734931294793654e-07
latest,660e47a,synthetic,cpu,Newton[nemos],100000,1,10,0.5350238954939414,True,3.0,0.8330743471670343,9.922374712916676,6.712357115772581e-09
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],1000,100,10,0.5443686142039951,True,162.0,0.6049287519021085,0.1153785824412585,7.110199403137507e-07
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],10000,10,20,0.5470174754911568,True,32.0,0.6289002431513757,18.762522838470844,2.1032833103591577e-07
latest,660e47a,synthetic,cpu,LBFGS[scipy],100000,10,10,0.5590584038000088,True,9.0,0.0,9.4116407348546,3.200444512248702e-07
latest,660e47a,synthetic,cpu,SVRG[nemos],100,1,10,0.5626837686169892,True,2550.0,0.5761648649933673,9.734940360642408,7.500104682198693e-08
latest,660e47a,synthetic,cpu,LBFGS[scipy],1000,100,20,0.5678328275098465,True,37.0,0.0,0.7301699802722077,8.505663382717235e-07
latest,660e47a,synthetic,cpu,BFGS[optimistix],100000,100,1,0.5685970553779043,True,14.0,0.7500682327189866,-0.1414054757588424,7.766082583211055e-08
latest,660e47a,synthetic,cpu,SVRG[nemos],100,1,20,0.5721724215953145,True,2918.0,0.5723816787051511,19.50871546031977,7.412025757969153e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,1,1,0.576596917497227,True,5.0,0.9615024762192697,0.9913677483947868,1.893106453391448e-12
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],100,1,10,0.5779700314975343,True,2549.0,0.5834496663891164,9.736087933972817,0.0001642656547392
latest,660e47a,synthetic,gpu,LBFGS[scipy],100000,100,10,0.58051473069645,True,16.0,0.0,1.0575393019449997,9.435728236762501e-07
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],100,1,20,0.5814387566992082,True,2919.0,0.5696114291016585,19.51153830844876,7.390389166871819e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,1,1,0.5887112198979594,True,5.0,0.9702767527792826,0.9814204227507404,8.098729078044684e-12
latest,660e47a,synthetic,gpu,LBFGS[scipy],10000,100,10,0.5939218612998957,True,19.0,0.0,1.106624673761353,7.370864560990106e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,10,1,0.5973719219909981,True,8.0,0.9681304553993855,0.9638889796946156,3.8679231286614664e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,1,1,0.6003228653920815,True,5.0,0.9465662630153986,0.993059943863124,1.5043082393900034e-10
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,10,1,0.6054597850947175,True,11.0,0.9678601895038668,0.9680628623839006,9.551994046337625e-08
latest,660e47a,synthetic,gpu,LBFGS[scipy],100,10,20,0.6065932564029936,True,22.0,0.0,17.452847676205938,7.522588316988266e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,1,1,0.6069353651953862,True,5.0,0.9684830273421909,0.9859889394744228,1.150712229495976e-12
latest,660e47a,synthetic,cpu,LBFGS[scipy],100000,1,20,0.611167743394617,True,7.0,0.0,19.786024827106274,3.584733772217519e-07
latest,660e47a,synthetic,cpu,Newton[nemos],10000,100,10,0.614301149896346,True,5.0,0.7418213439559892,1.1066246737586816,5.4604477917790176e-08
latest,660e47a,synthetic,cpu,Newton[nemos],100000,1,20,0.6156093752069864,True,3.0,0.7563564820138146,19.786024827106168,2.4361058619860355e-07
latest,660e47a,synthetic,cpu,BFGS[optimistix],10000,100,10,0.6178797977045178,True,39.0,0.6549961265770833,1.1066246737587777,2.324972399186942e-07
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],1000,10,1,0.6181218946003355,True,2178.0,0.5327069183607192,0.964409194964882,6.639333810076059e-08
latest,660e47a,synthetic,cpu,BFGS[optimistix],1000,100,20,0.6205562829971314,True,73.0,0.6111570311598257,0.73016998026836,1.299375545632531e-07
latest,660e47a,synthetic,cpu,SVRG[nemos],1000,10,1,0.622105220402591,True,2183.0,0.5237730537898342,0.963888979694621,6.662067235201076e-08
latest,660e47a,synthetic,gpu,LBFGS[scipy],100000,100,20,0.6231653057970107,True,19.0,0.0,2.752635577223417,8.149979987288197e-07
latest,660e47a,synthetic,cpu,BFGS[optimistix],100000,10,20,0.6257694007072132,True,13.0,0.6730130630699769,18.78005210958832,3.277784717871943e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,1,10,0.6301330860005692,True,7.0,0.9612867479797801,9.881816950316562,1.794649222584604e-08
latest,660e47a,synthetic,cpu,SVRG[nemos],100,100,1,0.6316123594995589,False,4000.0,0.48789904747158896,-0.9981239069343812,0.0081880707211786
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,100,1,0.6322507230041083,True,25.0,0.9609205995421253,-0.3315235602681562,3.308718492496879e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,10,1,0.6327210970863234,True,7.0,0.9617246115042549,0.9596526696220284,2.369464559333497e-09
latest,660e47a,synthetic,gpu,LBFGS[scipy],10000,100,20,0.6354238916886971,True,22.0,0.0,2.5846253336179528,4.831050778517088e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,10,10,0.6376991835946683,True,21.0,0.9632705608588366,8.807686810942945,1.136730110131882e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,10,10,0.6391668373951689,True,12.0,0.9594396650763954,9.36989132548398,5.479193892696245e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,1,20,0.6409858041908592,True,8.0,0.951351377443985,19.73810507034629,1.6581590301045996e-08
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],100,100,1,0.6518868259037844,False,4000.0,0.4903870027114186,-0.976483300716778,0.0079345533902522
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,10,10,0.6535327854857315,True,11.0,0.9232347507447068,9.400467400486598,2.7931556146340922e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,100,1,0.6535890993021894,True,667.0,0.9279324263356189,-1.025712506691132,1.6609059703959339e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,1,10,0.6554685812967364,True,9.0,0.9682293137137016,9.734940360642463,1.4136574421545582e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,100,1,0.6557455456990283,True,13.0,0.9365906269530726,-0.217381036564535,5.235071276387598e-08
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],100000,1,20,0.6567038459994364,True,21.0,0.5511829432748623,19.787656908669355,3.451641432097776e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,10,1,0.6570720402931329,True,6.0,0.9369079750667227,0.9643608129124172,1.2979282140130146e-07
latest,660e47a,synthetic,cpu,Newton[nemos],10000,100,20,0.6587236411985942,True,6.0,0.6613465304662669,2.584625333617088,1.621668890752076e-12
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,1,20,0.6645742143969983,True,11.0,0.9647097017292188,19.508715460319763,1.0717986036613402e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,10,20,0.667687971011037,True,25.0,0.9571350243397806,17.452847676196818,1.882930871777156e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,1,10,0.670525489206193,True,6.0,0.9463359317250152,9.91904842139155,3.7138350732874536e-08
latest,660e47a,synthetic,cpu,BFGS[optimistix],10000,100,20,0.6754128432017751,True,46.0,0.5608478515504319,2.5846253336171885,1.6115512386279812e-07
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],100000,1,20,0.6802991873002611,True,20.0,0.5508207353877258,19.78602482710792,7.054142188833018e-07
latest,660e47a,synthetic,cpu,Newton[nemos],100000,10,10,0.6812296490883455,True,4.0,0.627620453531119,9.41164073485411,3.5714619976701107e-10
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,10,20,0.6824607548071071,True,13.0,0.9428164254561221,18.71545466900716,3.3559867574099646e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,1,20,0.6921813957917038,True,8.0,0.9311211501689389,19.7816497989091,3.626648195685992e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,100,10,0.6922394334920682,True,35.0,0.9120749707710123,0.1153785824392047,3.2012374167979577e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,10,20,0.7041013005073182,True,12.0,0.9096418376607962,18.762522838470705,4.7879979393587735e-08
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],100000,10,10,0.7067632420046721,True,27.0,0.4380433271436984,9.41164073485461,3.728799621073066e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,1,10,0.7071085778996349,True,6.0,0.9012235478611978,9.922374712916694,1.1822737338478342e-07
latest,660e47a,synthetic,gpu,LBFGS[scipy],1000,100,10,0.7152057513012551,True,31.0,0.0,0.1153785824466208,6.801590783280659e-07
latest,660e47a,synthetic,cpu,Newton[nemos],100000,100,1,0.7183549633075017,True,5.0,0.5445502857858788,-0.1414054757588768,2.880718279803934e-09
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],100000,10,10,0.7234564978862181,True,27.0,0.4332540916846585,9.419668774093813,3.678404411314347e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,10,10,0.7447690977889578,True,10.0,0.8442409158468063,9.41164073485415,9.075658657551561e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],1000,100,20,0.7513952144014183,True,39.0,0.8733447685466007,0.7301699802700787,3.3187986654345525e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,1,20,0.7568725989956875,True,8.0,0.8537049060494815,19.786024827106107,2.83805247353454e-08
latest,660e47a,synthetic,cpu,LBFGS[scipy],100000,10,20,0.7669816463952884,True,10.0,0.0,18.78005210959085,6.321353645769457e-07
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],1000,1,10,0.7703901370055973,True,1849.0,0.433367008910689,9.882525369768858,6.66994898704948e-08
latest,660e47a,synthetic,cpu,SVRG[nemos],1000,1,10,0.7721924107987433,True,1850.0,0.42442519996615025,9.881816950316567,6.664424493860177e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,100,10,0.7945449470018502,True,22.0,0.8313088462242654,1.1066246737587693,3.180160963317525e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],10000,100,20,0.8027834386914037,True,23.0,0.8138382720758592,2.5846253336174425,4.65962470984696e-07
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],100000,10,20,0.8121069934859406,True,28.0,0.39241340903021926,18.78005210958853,4.5888844323288373e-07
latest,660e47a,synthetic,gpu,LBFGS[scipy],1000,100,20,0.8184498410031665,True,37.0,0.0,0.7301699802722083,8.505684086953765e-07
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,1,1,0.8244526911032153,True,11.0,0.9409102661015465,0.981420422751442,1.010482280476926e-06
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,1,1,0.8247053550032433,True,9.0,0.9362928976311906,0.9859889394744432,1.8550374807294458e-07
latest,660e47a,synthetic,cpu,SVRG[nemos],100,10,20,0.8350606048945337,False,4000.0,0.34475764804407827,17.452847676340003,4.86215630332229e-06
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,1,1,0.8376181868021376,True,11.0,0.9504850706446184,0.9814779135879054,1.02351667731395e-06
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,1,1,0.8384794260957278,True,7.0,0.9566778736911956,0.9814204227507407,1.881671463202549e-11
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,1,1,0.8408060136076528,True,9.0,0.9444905480815262,0.986042433334082,1.8730134858976205e-07
latest,660e47a,synthetic,cpu,SVRG[nemos],100,10,10,0.8418598085001576,False,4000.0,0.346930283077109,8.80768681096718,1.989998808363258e-06
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],100,10,10,0.8440047449897975,False,4000.0,0.3433030924031024,8.819203434297284,0.0016304245967104
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,100,1,0.8456258221995085,True,10.0,0.8340355283147393,-0.1414054757588763,1.0697286855908436e-08
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],100,10,20,0.847250425000675,False,4000.0,0.3442182294249327,17.476004757999196,0.0009083769282861
latest,660e47a,synthetic,cpu,Newton[nemos],100000,10,20,0.8539066030993127,True,4.0,0.5247630791096396,18.78005210958832,7.070104234376852e-09
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,100,10,0.8593499664100819,True,1002.0,0.7045675750226861,-4.692949642948952,7.5175588117103e-07
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,1,1,0.862238332995912,True,6.0,0.9595471649638838,0.9859889394744232,4.519203082120702e-09
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,1,1,0.8650890383927617,True,9.0,0.9525954439383035,0.9914321328153737,2.079950656673491e-07
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,1,1,0.8672844823973719,True,9.0,0.9434926400235565,0.9913677483948329,2.0898285937858292e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,1,1,0.8738482823013328,True,9.0,0.9441439524147797,0.9931254620310028,1.231060986160975e-07
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,10,20,0.881537251296686,True,13.0,0.7671292153983271,18.78005210958832,2.251259876299072e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,1,1,0.8829340225900524,True,6.0,0.9613302777814422,0.993059943863124,1.1942567188671276e-09
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,1,1,0.8840692005935125,True,9.0,0.9373030155533362,0.9930599438631408,1.2568917620624578e-07
latest,660e47a,synthetic,cpu,BFGS[optimistix],100000,100,10,0.8859836232033558,True,35.0,0.4582951394068154,1.0575393019334958,6.186947329267858e-08
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],100000,10,20,0.8919270799146034,True,28.0,0.3760473884809382,18.79603521518128,0.0010396988278975
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,1,1,0.8942025357915554,True,6.0,0.961723476282202,0.9913677483947868,6.690424245430619e-11
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],10000,1,1,0.8995651559031103,True,1556.0,0.31234819977576994,0.9914321328153349,8.661435668341767e-08
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,10,1,0.9072388165746815,True,15.0,0.9486335037992072,0.9644091949659088,7.686797492186676e-07
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],1000,100,20,0.919347120297607,True,397.0,0.3317199293934343,0.7301699802768403,8.015343412465237e-07
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],1000,100,20,0.9252485200064257,True,408.0,0.3230694391480088,0.8851765716060249,0.0018226882938645003
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,10,1,0.9294459683063906,True,16.0,0.9450899063388214,0.9596526696221905,3.334516812981698e-07
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],10000,100,10,0.9316914910916239,True,101.0,0.3132322697120505,1.181302151472072,0.0012758032187903
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,10,1,0.9490324484882876,True,16.0,0.9544572351021374,0.960289753316587,3.2137195821093506e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,1,10,0.9503990923985839,True,13.0,0.9505791384292385,9.88252536976887,1.1917497538729146e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,1,10,0.9509926526981871,True,21.0,0.9474890486619746,9.736087933973064,0.0001642656547392
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,10,1,0.9568036365089938,True,25.0,0.9528486616355114,0.9686112635193276,0.0018934382750344
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,10,1,0.9580151113041211,True,16.0,0.9424737961107615,0.9638889796949142,4.160345858494202e-07
latest,660e47a,synthetic,cpu,SVRG[nemos],10000,1,1,0.9670944549085106,True,1558.0,0.28838144973164725,0.9913677483947929,8.59279712707179e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,1,10,0.9703666350920684,True,21.0,0.9402691627314305,9.73494036064266,4.1793640121777563e-07
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],100,100,10,0.9748066701111384,False,4000.0,0.3074683174363736,-4.4538191058313545,0.0019993016517759
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100,100,20,0.9771158349001781,True,978.0,0.6332603102381459,-8.42511400572742,6.758033780150489e-07
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,1,10,0.9867859501915518,True,13.0,0.9422751680935588,9.881816950316574,1.190556838063378e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,10,1,0.9926997981965542,True,17.0,0.9512949925200859,0.9649932883433572,9.337676121531481e-07
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,10,1,0.9956279185018502,True,28.0,0.9451175140211993,0.9680628623840007,2.428772094970056e-07
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],100000,100,1,1.000931638496695,True,64.0,0.29536880269642685,-0.1333702928194172,1.9776354251369987e-06
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,10,1,1.0028297232987824,True,18.0,0.9452021352128531,0.9643608129129861,7.096619198704735e-07
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],100,100,10,1.012232206092449,False,4000.0,0.3074772184840918,-4.692949181402204,1.0124979666628068e-05
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,10,10,1.0147489915019832,True,28.0,0.9441493383658646,9.378434232537712,2.034684718366792e-07
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],10000,100,20,1.0192540138028563,True,101.0,0.2958904207215311,2.5846253336199854,4.242984944499229e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,1,20,1.0230423218919895,True,25.0,0.9506851392884823,19.51153830844901,3.7675438234376774e-07
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],10000,100,10,1.0382244394975715,True,103.0,0.3044768001404553,1.1066246737602048,6.198331037432069e-07
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],1000,1,20,1.0386538270046004,True,2004.0,0.30192190662805685,19.74007343056121,5.1394421717552985e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,10,10,1.042552466795314,True,28.0,0.9414145950184221,9.369891325484152,2.0970555046628814e-07
latest,660e47a,synthetic,gpu,Newton[nemos],100,1,1,1.044482089020312,True,3.0,0.9816971199970773,0.9814204227507404,1.4406089507618992e-12
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,1,20,1.0452397201035637,True,20.0,0.9521870967849555,19.740073430563942,8.753610394934483e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,100,1,1.0637962551001692,True,59.0,0.946848164449066,-0.2092030626552579,4.136465732725459e-06
latest,660e47a,synthetic,cpu,LBFGS[scipy],100000,100,10,1.0700282410078217,True,16.0,0.0,1.0575393019449997,9.435728236799362e-07
latest,660e47a,synthetic,cpu,SVRG[nemos],1000,1,20,1.0747350689955055,True,2005.0,0.2855247707601302,19.7381050703463,5.1341133047201615e-08
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,10,10,1.079925139201805,True,80.0,0.937926267864437,8.8192034342748,0.0016304245493370998
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,1,10,1.0808345864992588,True,12.0,0.946683691730747,9.919048421391553,4.345249642045968e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,1,10,1.0842534378985875,True,11.0,0.9631112534256955,9.734940360642408,4.6675392036588024e-08
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,100,1,1.0861379395006225,True,104.0,0.9350045075707142,-0.3226744528237266,1.7117665514730651e-06
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,100,10,1.0923579793132376,True,19.0,0.6320652368706439,1.0575393019338266,3.85747477865293e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,100,1,1.094901281403145,True,64.0,0.9223131923643548,-0.1333702928194172,1.977635425070212e-06
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,100,1,1.0990686102042673,True,63.0,0.9398101225067232,-0.2173810365589915,2.007803051376749e-06
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],10000,100,20,1.1124962712987325,True,99.0,0.26992170059163584,2.7341000334991588,0.0019585084844918
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,1,10,1.1143041076895315,True,12.0,0.9539207666161561,9.919704051385454,4.339891624457332e-08
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,1,20,1.11497432650649,True,23.0,0.9528977167318364,19.78335464011477,2.825531174154711e-07
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,100,1,1.1169099160993938,True,65.0,0.9177926545075605,-0.1414054757459068,1.6591495988767897e-06
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,1,20,1.1233909411996137,True,22.0,0.9488355059466796,19.50871546032928,2.2321265906744816e-06
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,10,20,1.1246002056926954,True,31.0,0.9535229153946186,18.73203249726194,1.436181982193696e-07
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,1,10,1.1301811364886816,True,8.0,0.9624801421413697,9.881816950316562,2.3940244972195386e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,100,1,1.1323229612084105,True,112.0,0.9281133858094138,-0.3315235602619962,1.4908035073125936e-06
latest,660e47a,synthetic,cpu,BFGS[optimistix],100,100,10,1.1323305411904585,True,682.0,0.28527505174329615,-4.692949643181446,1.9237776289246063e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,10,1,1.1346374358981848,True,12.0,0.9626117526030219,0.968062862383895,8.991807215005962e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,10,10,1.1371110768988728,True,80.0,0.9341704160485239,8.807686810947628,8.636319408748816e-07
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,10,1,1.1391195766744204,True,9.0,0.9625320671597569,0.9638889796946166,4.3228792697799416e-08
latest,660e47a,synthetic,gpu,Newton[nemos],1000,1,1,1.1496206724987132,True,3.0,0.9870981930996923,0.9859889394744232,6.348289949276166e-13
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,1,10,1.1536598130012863,True,8.0,0.9646732493188226,9.919048421391546,7.373258978469067e-09
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],100000,100,1,1.153686021984322,True,65.0,0.2698885019106063,-0.1414054757459068,1.6591495987762842e-06
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,10,1,1.164273173501715,True,7.0,0.9637565907774134,0.9596526696220286,8.83984030082663e-09
latest,660e47a,synthetic,gpu,Newton[nemos],10000,1,1,1.1652786838007159,True,3.0,0.9910116058766519,0.9913677483947868,2.6752359008619386e-12
latest,660e47a,synthetic,gpu,Newton[nemos],100000,1,1,1.1664690170902758,True,3.0,0.9902577940670181,0.993059943863124,3.4516448943824884e-12
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,1,20,1.1669329595926683,True,20.0,0.9497733468035273,19.738105070349032,8.902794400545647e-07
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,10,20,1.1701165593927727,True,32.0,0.9529407864828379,18.71545466900724,2.238621624288395e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,1,10,1.1779497276933397,True,12.0,0.9534116717879547,9.923000117680573,3.9740411742514136e-08
latest,660e47a,synthetic,cpu,BFGS[optimistix],100000,100,20,1.187506753503112,True,42.0,0.32518140099811277,2.752635577222439,2.93681939427296e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,10,20,1.193556262704078,True,89.0,0.9457912731187887,17.47600475787067,0.0009083651337342998
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,1,10,1.2118256583169569,True,12.0,0.9447789242642154,9.922374712916676,3.9142567255599087e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,10,1,1.220640463824384,True,7.0,0.9639780747720381,0.9643608129123976,5.983699352997463e-09
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,1,20,1.225631839397829,True,23.0,0.9494528507262817,19.781649798909253,2.833186228572214e-07
latest,660e47a,synthetic,cpu,SVRG[nemos],1000,10,10,1.232798559399089,True,2603.0,0.2390760811285181,9.369891325483984,5.8294841821793244e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,10,20,1.252080436394317,True,99.0,0.9441330886974899,17.452847676200822,8.274942436686805e-07
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,100,1,1.2569285722100176,True,14.0,0.960559290654845,-0.1414054757588424,7.766082585376242e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,100,1,1.2601848039019388,True,39.0,0.9609258593705283,-0.3315235602683802,1.986613843545968e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,1,20,1.2620232168992516,True,21.0,0.9508731101999766,19.787656908669355,3.451641431523149e-07
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,1,10,1.2686840456037316,True,8.0,0.9651455234003221,9.922374712916673,6.921793895215203e-09
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,100,1,1.2727136871952098,True,251.0,0.9404170138258288,-1.0257125067146664,1.4501777176128234e-08
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],1000,10,10,1.2752894602948799,True,2598.0,0.22595161499362443,9.378434232537554,5.838611050364152e-08
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],100,100,20,1.277441554708639,False,4000.0,0.21853123832390464,-7.951578699007156,0.0019865334660125
latest,660e47a,synthetic,gpu,Newton[nemos],1000,1,10,1.3057953096053097,True,3.0,0.9910763178706918,9.881816950316562,6.462564270531823e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,100,1,1.309091349306982,True,19.0,0.9640364460015673,-0.2173810365645299,6.136659895446565e-08
latest,660e47a,synthetic,cpu,LBFGS[optax+optimistix],100000,100,20,1.318116510892287,True,20.0,0.5218291859467332,2.752635577222597,4.700520385976341e-07
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],1000,100,1,1.324101124703884,True,3911.0,0.23020095157378337,-0.3226744528367353,7.312172031672531e-08
latest,660e47a,synthetic,cpu,SVRG[nemos],1000,100,1,1.3281423514010384,True,3940.0,0.22886569646006416,-0.3315235602685013,7.3205966517019e-08
latest,660e47a,synthetic,gpu,Newton[nemos],1000,10,1,1.3286001611151732,True,3.0,0.9921306449014373,0.9638889796946197,9.445696211828061e-08
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,100,10,1.3414485892979429,True,152.0,0.9249126448116239,0.1920991937828763,0.0019397960632787
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,10,10,1.3509157475142275,True,27.0,0.9523994441150407,9.408504224584002,0.000790745269043
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,1,20,1.3520517891913186,True,12.0,0.9699939419020909,19.50871546031976,2.022182088223584e-08
